type,input,repetition,input-size,output-size,time
update-file,secs/acks.tex,1,781,42,1397492
update-file,secs/acks.tex,2,781,42,59385785
update-file,secs/acks.tex,3,781,42,1729282
update-file,secs/acks.tex,4,781,42,1404013
update-file,secs/acks.tex,5,781,42,1555283
update-file,secs/acks.tex,6,781,42,1390263
update-file,secs/acks.tex,7,781,42,1360490
update-file,secs/acks.tex,8,781,42,1408120
update-file,secs/acks.tex,9,781,42,1358479
update-file,secs/acks.tex,10,781,42,1747834
update-file,secs/acks.tex,11,781,42,1389653
update-file,secs/acks.tex,12,781,42,1318328
update-file,secs/acks.tex,13,781,42,1438469
update-file,secs/acks.tex,14,781,42,1334714
update-file,secs/acks.tex,15,781,42,1339663
update-file,secs/acks.tex,16,781,42,1339420
update-file,secs/acks.tex,17,781,42,1384677
update-file,secs/acks.tex,18,781,42,1500522
update-file,secs/acks.tex,19,781,42,1429063
update-file,secs/acks.tex,20,781,42,1386836
update-file,secs/acks.tex,21,781,42,1379724
update-file,secs/acks.tex,22,781,42,1310583
update-file,secs/acks.tex,23,781,42,1370529
update-file,secs/acks.tex,24,781,42,1424615
update-file,secs/acks.tex,25,781,42,1479275
update-file,secs/acks.tex,26,781,42,1490902
update-file,secs/acks.tex,27,781,42,1426095
update-file,secs/acks.tex,28,781,42,1343548
update-file,secs/acks.tex,29,781,42,1398225
update-file,secs/acks.tex,30,781,42,1389186
update-file,secs/acks.tex,31,781,42,1424107
update-file,secs/acks.tex,32,781,42,1420639
update-file,secs/acks.tex,33,781,42,1489599
update-file,secs/acks.tex,34,781,42,1431287
update-file,secs/acks.tex,35,781,42,1370799
update-file,secs/acks.tex,36,781,42,1347136
update-file,secs/acks.tex,37,781,42,1389856
update-file,secs/acks.tex,38,781,42,1493657
update-file,secs/acks.tex,39,781,42,1390536
update-file,secs/acks.tex,40,781,42,1425593
update-file,secs/acks.tex,41,781,42,1452738
update-file,secs/acks.tex,42,781,42,1446753
update-file,secs/acks.tex,43,781,42,1552765
update-file,secs/acks.tex,44,781,42,1380035
update-file,secs/acks.tex,45,781,42,1368540
update-file,secs/acks.tex,46,781,42,1330204
update-file,secs/acks.tex,47,781,42,1376813
update-file,secs/acks.tex,48,781,42,1458357
update-file,secs/acks.tex,49,781,42,1455158
update-file,secs/acks.tex,50,781,42,1380459
update-file,secs/multi.tex,1,1217,43,1597558
update-file,secs/multi.tex,2,1217,43,1416305
update-file,secs/multi.tex,3,1217,43,1485266
update-file,secs/multi.tex,4,1217,43,1579625
update-file,secs/multi.tex,5,1217,43,1390452
update-file,secs/multi.tex,6,1217,43,1520682
update-file,secs/multi.tex,7,1217,43,1415691
update-file,secs/multi.tex,8,1217,43,1490042
update-file,secs/multi.tex,9,1217,43,1399226
update-file,secs/multi.tex,10,1217,43,1526836
update-file,secs/multi.tex,11,1217,43,1365499
update-file,secs/multi.tex,12,1217,43,1339566
update-file,secs/multi.tex,13,1217,43,1458287
update-file,secs/multi.tex,14,1217,43,1351479
update-file,secs/multi.tex,15,1217,43,1359372
update-file,secs/multi.tex,16,1217,43,1355134
update-file,secs/multi.tex,17,1217,43,1297311
update-file,secs/multi.tex,18,1217,43,1342992
update-file,secs/multi.tex,19,1217,43,1339290
update-file,secs/multi.tex,20,1217,43,1324971
update-file,secs/multi.tex,21,1217,43,1597129
update-file,secs/multi.tex,22,1217,43,1403996
update-file,secs/multi.tex,23,1217,43,1310822
update-file,secs/multi.tex,24,1217,43,1311355
update-file,secs/multi.tex,25,1217,43,1406407
update-file,secs/multi.tex,26,1217,43,1325578
update-file,secs/multi.tex,27,1217,43,1339024
update-file,secs/multi.tex,28,1217,43,1416196
update-file,secs/multi.tex,29,1217,43,1372658
update-file,secs/multi.tex,30,1217,43,1417769
update-file,secs/multi.tex,31,1217,43,1409640
update-file,secs/multi.tex,32,1217,43,1390784
update-file,secs/multi.tex,33,1217,43,1331889
update-file,secs/multi.tex,34,1217,43,1329475
update-file,secs/multi.tex,35,1217,43,1384142
update-file,secs/multi.tex,36,1217,43,1335622
update-file,secs/multi.tex,37,1217,43,1353468
update-file,secs/multi.tex,38,1217,43,1307613
update-file,secs/multi.tex,39,1217,43,1461883
update-file,secs/multi.tex,40,1217,43,1593909
update-file,secs/multi.tex,41,1217,43,1392367
update-file,secs/multi.tex,42,1217,43,1369932
update-file,secs/multi.tex,43,1217,43,1395474
update-file,secs/multi.tex,44,1217,43,1469701
update-file,secs/multi.tex,45,1217,43,1493300
update-file,secs/multi.tex,46,1217,43,1345391
update-file,secs/multi.tex,47,1217,43,1469662
update-file,secs/multi.tex,48,1217,43,1436643
update-file,secs/multi.tex,49,1217,43,1352771
update-file,secs/multi.tex,50,1217,43,1381375
update-file,secs/core.tex,1,12157,42,1530305
update-file,secs/core.tex,2,12157,42,1520381
update-file,secs/core.tex,3,12157,42,25331402
update-file,secs/core.tex,4,12157,42,1672113
update-file,secs/core.tex,5,12157,42,1584458
update-file,secs/core.tex,6,12157,42,1559785
update-file,secs/core.tex,7,12157,42,1655412
update-file,secs/core.tex,8,12157,42,1630051
update-file,secs/core.tex,9,12157,42,1631829
update-file,secs/core.tex,10,12157,42,1605283
update-file,secs/core.tex,11,12157,42,1617984
update-file,secs/core.tex,12,12157,42,1654665
update-file,secs/core.tex,13,12157,42,1525494
update-file,secs/core.tex,14,12157,42,1535156
update-file,secs/core.tex,15,12157,42,1567069
update-file,secs/core.tex,16,12157,42,1586481
update-file,secs/core.tex,17,12157,42,1878277
update-file,secs/core.tex,18,12157,42,1592142
update-file,secs/core.tex,19,12157,42,1615822
update-file,secs/core.tex,20,12157,42,1745401
update-file,secs/core.tex,21,12157,42,1663051
update-file,secs/core.tex,22,12157,42,1674519
update-file,secs/core.tex,23,12157,42,1604769
update-file,secs/core.tex,24,12157,42,1598129
update-file,secs/core.tex,25,12157,42,1602972
update-file,secs/core.tex,26,12157,42,1546996
update-file,secs/core.tex,27,12157,42,1632854
update-file,secs/core.tex,28,12157,42,1603709
update-file,secs/core.tex,29,12157,42,1485489
update-file,secs/core.tex,30,12157,42,1847802
update-file,secs/core.tex,31,12157,42,1630224
update-file,secs/core.tex,32,12157,42,1482926
update-file,secs/core.tex,33,12157,42,1513597
update-file,secs/core.tex,34,12157,42,1608064
update-file,secs/core.tex,35,12157,42,1738508
update-file,secs/core.tex,36,12157,42,1529436
update-file,secs/core.tex,37,12157,42,1553452
update-file,secs/core.tex,38,12157,42,1498351
update-file,secs/core.tex,39,12157,42,1548219
update-file,secs/core.tex,40,12157,42,1548163
update-file,secs/core.tex,41,12157,42,1509942
update-file,secs/core.tex,42,12157,42,1564825
update-file,secs/core.tex,43,12157,42,1658420
update-file,secs/core.tex,44,12157,42,1661929
update-file,secs/core.tex,45,12157,42,1567030
update-file,secs/core.tex,46,12157,42,2008586
update-file,secs/core.tex,47,12157,42,1624956
update-file,secs/core.tex,48,12157,42,1587616
update-file,secs/core.tex,49,12157,42,1863878
update-file,secs/core.tex,50,12157,42,24855288
update-file,sampleteaser.pdf,1,585430,45,8585888
update-file,sampleteaser.pdf,2,585430,45,7711004
update-file,sampleteaser.pdf,3,585430,45,8025632
update-file,sampleteaser.pdf,4,585430,45,57913598
update-file,sampleteaser.pdf,5,585430,45,8734160
update-file,sampleteaser.pdf,6,585430,45,7693574
update-file,sampleteaser.pdf,7,585430,45,7960532
update-file,sampleteaser.pdf,8,585430,45,7751244
update-file,sampleteaser.pdf,9,585430,45,66153890
update-file,sampleteaser.pdf,10,585430,45,8222536
update-file,sampleteaser.pdf,11,585430,45,8085539
update-file,sampleteaser.pdf,12,585430,45,7897330
update-file,sampleteaser.pdf,13,585430,45,8025414
update-file,sampleteaser.pdf,14,585430,45,70900065
update-file,sampleteaser.pdf,15,585430,45,8083096
update-file,sampleteaser.pdf,16,585430,45,7674350
update-file,sampleteaser.pdf,17,585430,45,7721834
update-file,sampleteaser.pdf,18,585430,45,72636984
update-file,sampleteaser.pdf,19,585430,45,8375076
update-file,sampleteaser.pdf,20,585430,45,7680475
update-file,sampleteaser.pdf,21,585430,45,7635387
update-file,sampleteaser.pdf,22,585430,45,7527740
update-file,sampleteaser.pdf,23,585430,45,69229792
update-file,sampleteaser.pdf,24,585430,45,8688574
update-file,sampleteaser.pdf,25,585430,45,7729191
update-file,sampleteaser.pdf,26,585430,45,8297471
update-file,sampleteaser.pdf,27,585430,45,7472144
update-file,sampleteaser.pdf,28,585430,45,68062057
update-file,sampleteaser.pdf,29,585430,45,8131721
update-file,sampleteaser.pdf,30,585430,45,8538616
update-file,sampleteaser.pdf,31,585430,45,8552801
update-file,sampleteaser.pdf,32,585430,45,7756929
update-file,sampleteaser.pdf,33,585430,45,66932916
update-file,sampleteaser.pdf,34,585430,45,8187394
update-file,sampleteaser.pdf,35,585430,45,7932365
update-file,sampleteaser.pdf,36,585430,45,7911146
update-file,sampleteaser.pdf,37,585430,45,7849947
update-file,sampleteaser.pdf,38,585430,45,71681970
update-file,sampleteaser.pdf,39,585430,45,7897612
update-file,sampleteaser.pdf,40,585430,45,7961729
update-file,sampleteaser.pdf,41,585430,45,8073074
update-file,sampleteaser.pdf,42,585430,45,7888351
update-file,sampleteaser.pdf,43,585430,45,68263499
update-file,sampleteaser.pdf,44,585430,45,7881461
update-file,sampleteaser.pdf,45,585430,45,7933679
update-file,sampleteaser.pdf,46,585430,45,7672515
update-file,sampleteaser.pdf,47,585430,45,72713694
update-file,sampleteaser.pdf,48,585430,45,8202546
update-file,sampleteaser.pdf,49,585430,45,7829725
update-file,sampleteaser.pdf,50,585430,45,7571168
update-file,secs/acks.tex,1,62,767,1404561
update-file,secs/acks.tex,2,62,767,1469139
update-file,secs/acks.tex,3,62,767,1447115
update-file,secs/acks.tex,4,62,767,1646582
update-file,secs/acks.tex,5,62,767,1443831
update-file,secs/acks.tex,6,62,767,1398018
update-file,secs/acks.tex,7,62,767,1493914
update-file,secs/acks.tex,8,62,767,1460550
update-file,secs/acks.tex,9,62,767,1403150
update-file,secs/acks.tex,10,62,767,1345269
update-file,secs/acks.tex,11,62,767,1398920
update-file,secs/acks.tex,12,62,767,1438183
update-file,secs/acks.tex,13,62,767,57563878
update-file,secs/acks.tex,14,62,767,1600570
update-file,secs/acks.tex,15,62,767,1482557
update-file,secs/acks.tex,16,62,767,1464171
update-file,secs/acks.tex,17,62,767,1358150
update-file,secs/acks.tex,18,62,767,1386671
update-file,secs/acks.tex,19,62,767,1349370
update-file,secs/acks.tex,20,62,767,1394253
update-file,secs/acks.tex,21,62,767,1451862
update-file,secs/acks.tex,22,62,767,1360774
update-file,secs/acks.tex,23,62,767,1361225
update-file,secs/acks.tex,24,62,767,1447962
update-file,secs/acks.tex,25,62,767,1379400
update-file,secs/acks.tex,26,62,767,1433768
update-file,secs/acks.tex,27,62,767,1462956
update-file,secs/acks.tex,28,62,767,1408995
update-file,secs/acks.tex,29,62,767,1383705
update-file,secs/acks.tex,30,62,767,1436656
update-file,secs/acks.tex,31,62,767,1388446
update-file,secs/acks.tex,32,62,767,1438511
update-file,secs/acks.tex,33,62,767,1474846
update-file,secs/acks.tex,34,62,767,1470254
update-file,secs/acks.tex,35,62,767,1451843
update-file,secs/acks.tex,36,62,767,1414632
update-file,secs/acks.tex,37,62,767,1451980
update-file,secs/acks.tex,38,62,767,1437721
update-file,secs/acks.tex,39,62,767,1490291
update-file,secs/acks.tex,40,62,767,1402904
update-file,secs/acks.tex,41,62,767,1434319
update-file,secs/acks.tex,42,62,767,1545153
update-file,secs/acks.tex,43,62,767,1467782
update-file,secs/acks.tex,44,62,767,1447003
update-file,secs/acks.tex,45,62,767,1486564
update-file,secs/acks.tex,46,62,767,1428299
update-file,secs/acks.tex,47,62,767,1483738
update-file,secs/acks.tex,48,62,767,1392303
update-file,secs/acks.tex,49,62,767,1400101
update-file,secs/acks.tex,50,62,767,1410466
update-file,secs/multi.tex,1,63,1203,1378898
update-file,secs/multi.tex,2,63,1203,1430113
update-file,secs/multi.tex,3,63,1203,1408772
update-file,secs/multi.tex,4,63,1203,1444983
update-file,secs/multi.tex,5,63,1203,1492302
update-file,secs/multi.tex,6,63,1203,1409822
update-file,secs/multi.tex,7,63,1203,36234148
update-file,secs/multi.tex,8,63,1203,1715535
update-file,secs/multi.tex,9,63,1203,1448484
update-file,secs/multi.tex,10,63,1203,1396646
update-file,secs/multi.tex,11,63,1203,1529956
update-file,secs/multi.tex,12,63,1203,1399333
update-file,secs/multi.tex,13,63,1203,1423555
update-file,secs/multi.tex,14,63,1203,1491135
update-file,secs/multi.tex,15,63,1203,1455111
update-file,secs/multi.tex,16,63,1203,1388007
update-file,secs/multi.tex,17,63,1203,1453573
update-file,secs/multi.tex,18,63,1203,1406394
update-file,secs/multi.tex,19,63,1203,1407291
update-file,secs/multi.tex,20,63,1203,1400339
update-file,secs/multi.tex,21,63,1203,1399093
update-file,secs/multi.tex,22,63,1203,1493761
update-file,secs/multi.tex,23,63,1203,1501877
update-file,secs/multi.tex,24,63,1203,1498421
update-file,secs/multi.tex,25,63,1203,1429995
update-file,secs/multi.tex,26,63,1203,1427373
update-file,secs/multi.tex,27,63,1203,1533642
update-file,secs/multi.tex,28,63,1203,1418081
update-file,secs/multi.tex,29,63,1203,1464172
update-file,secs/multi.tex,30,63,1203,1415632
update-file,secs/multi.tex,31,63,1203,1386075
update-file,secs/multi.tex,32,63,1203,1385071
update-file,secs/multi.tex,33,63,1203,1445664
update-file,secs/multi.tex,34,63,1203,1377762
update-file,secs/multi.tex,35,63,1203,1362693
update-file,secs/multi.tex,36,63,1203,1443774
update-file,secs/multi.tex,37,63,1203,1420232
update-file,secs/multi.tex,38,63,1203,1401225
update-file,secs/multi.tex,39,63,1203,1476887
update-file,secs/multi.tex,40,63,1203,1478020
update-file,secs/multi.tex,41,63,1203,1408652
update-file,secs/multi.tex,42,63,1203,1417009
update-file,secs/multi.tex,43,63,1203,1497934
update-file,secs/multi.tex,44,63,1203,1423504
update-file,secs/multi.tex,45,63,1203,1433774
update-file,secs/multi.tex,46,63,1203,1436654
update-file,secs/multi.tex,47,63,1203,1430143
update-file,secs/multi.tex,48,63,1203,1494231
update-file,secs/multi.tex,49,63,1203,1438771
update-file,secs/multi.tex,50,63,1203,1424787
update-file,secs/core.tex,1,62,12143,1652101
update-file,secs/core.tex,2,62,12143,1566824
update-file,secs/core.tex,3,62,12143,33473181
update-file,secs/core.tex,4,62,12143,1682547
update-file,secs/core.tex,5,62,12143,1515842
update-file,secs/core.tex,6,62,12143,1577067
update-file,secs/core.tex,7,62,12143,1616123
update-file,secs/core.tex,8,62,12143,1493728
update-file,secs/core.tex,9,62,12143,1529708
update-file,secs/core.tex,10,62,12143,1484624
update-file,secs/core.tex,11,62,12143,1571422
update-file,secs/core.tex,12,62,12143,1492224
update-file,secs/core.tex,13,62,12143,1683059
update-file,secs/core.tex,14,62,12143,1728060
update-file,secs/core.tex,15,62,12143,1624448
update-file,secs/core.tex,16,62,12143,1606362
update-file,secs/core.tex,17,62,12143,1680815
update-file,secs/core.tex,18,62,12143,1502372
update-file,secs/core.tex,19,62,12143,1725853
update-file,secs/core.tex,20,62,12143,1664665
update-file,secs/core.tex,21,62,12143,1556711
update-file,secs/core.tex,22,62,12143,1588580
update-file,secs/core.tex,23,62,12143,1707447
update-file,secs/core.tex,24,62,12143,1754028
update-file,secs/core.tex,25,62,12143,1648866
update-file,secs/core.tex,26,62,12143,1564986
update-file,secs/core.tex,27,62,12143,1516780
update-file,secs/core.tex,28,62,12143,1610562
update-file,secs/core.tex,29,62,12143,1526484
update-file,secs/core.tex,30,62,12143,1519766
update-file,secs/core.tex,31,62,12143,1526257
update-file,secs/core.tex,32,62,12143,1476368
update-file,secs/core.tex,33,62,12143,1715452
update-file,secs/core.tex,34,62,12143,1608408
